safra,estagio,parcela,dose,bloco,atributo,valor
2022_2023,V11,d0_b1,0,1,rgb_glcmw5_entropy,
2022_2023,V11,d0_b1,0,1,rgb_glcmw5_correlation,
2022_2023,V11,d0_b1,0,1,rgb_glcmw5_homogeneity,
2022_2023,V11,d0_b1,0,1,rgb_glcmw7_asm,
2022_2023,V11,d0_b1,0,1,rgb_glcmw7_contrast,
2022_2023,V11,d0_b1,0,1,rgb_glcmw7_entropy,
2022_2023,V11,d0_b1,0,1,rgb_glcmw7_correlation,
2022_2023,V11,d0_b1,0,1,rgb_glcmw7_homogeneity,
2022_2023,V11,d0_b2,0,2,NDVI,0.724082
2022_2023,V11,d0_b2,0,2,GNDVI,0.187655
2022_2023,V11,d0_b2,0,2,NDRE,0.232557
2022_2023,V11,d0_b2,0,2,CIrededge,0.631542
2022_2023,V11,d0_b2,0,2,SAVI,0.49532
2022_2023,V11,d0_b2,0,2,EVI,-0.118158
2022_2023,V11,d0_b2,0,2,VARI,3.29797
2022_2023,V11,d0_b2,0,2,TGI,0.169979
2022_2023,V11,d0_b2,0,2,spec_mean,0.237704
2022_2023,V11,d0_b2,0,2,spec_std,0.206541
2022_2023,V11,d0_b2,0,2,spec_p10,0.0389427
2022_2023,V11,d0_b2,0,2,spec_p50,0.167224
2022_2023,V11,d0_b2,0,2,spec_p90,0.543862
2022_2023,V11,d0_b2,0,2,glcm_asm,0.0315312
2022_2023,V11,d0_b2,0,2,glcm_contrast,1.49069
2022_2023,V11,d0_b2,0,2,glcm_correlation,0.953959
2022_2023,V11,d0_b2,0,2,glcm_variance,16.1701
2022_2023,V11,d0_b2,0,2,glcm_idm,0.682578
2022_2023,V11,d0_b2,0,2,glcm_sum_average,10.7658
2022_2023,V11,d0_b2,0,2,glcm_sum_variance,119.609
2022_2023,V11,d0_b2,0,2,glcm_sum_entropy,3.25846
2022_2023,V11,d0_b2,0,2,glcm_entropy,4.03498
2022_2023,V11,d0_b2,0,2,glcm_diff_entropy,1.17559
2022_2023,V11,d0_b2,0,2,glcm_imc1,-0.470107
2022_2023,V11,d0_b2,0,2,glcm_imc2,0.957162
2022_2023,V11,d0_b2,0,2,glcm_mcc,0.961113
2022_2023,V11,d0_b2,0,2,glcm_dissimilarity,0.769578
2022_2023,V11,d0_b2,0,2,glcm_inertia,1.49069
2022_2023,V11,d0_b2,0,2,glcm_cluster_shade,256.541
2022_2023,V11,d0_b2,0,2,glcm_cluster_prominence,9054.08
2022_2023,V11,d0_b2,0,2,glcm_homogeneity,0.705807
2022_2023,V11,d0_b2,0,2,glcmw3_asm,0.49546
2022_2023,V11,d0_b2,0,2,glcmw3_contrast,0.42462
2022_2023,V11,d0_b2,0,2,glcmw3_entropy,0.964149
2022_2023,V11,d0_b2,0,2,glcmw3_correlation,0.413115
2022_2023,V11,d0_b2,0,2,glcmw3_homogeneity,0.832023
2022_2023,V11,d0_b2,0,2,glcmw5_asm,0.383595
2022_2023,V11,d0_b2,0,2,glcmw5_contrast,0.424751
2022_2023,V11,d0_b2,0,2,glcmw5_entropy,1.3868
2022_2023,V11,d0_b2,0,2,glcmw5_correlation,0.594755
2022_2023,V11,d0_b2,0,2,glcmw5_homogeneity,0.831996
2022_2023,V11,d0_b2,0,2,glcmw7_asm,0.328202
2022_2023,V11,d0_b2,0,2,glcmw7_contrast,0.424739
2022_2023,V11,d0_b2,0,2,glcmw7_entropy,1.64396
2022_2023,V11,d0_b2,0,2,glcmw7_correlation,0.685956
2022_2023,V11,d0_b2,0,2,glcmw7_homogeneity,0.831985
2022_2023,V11,d0_b2,0,2,rgb_glcm_asm,
2022_2023,V11,d0_b2,0,2,rgb_glcm_contrast,
2022_2023,V11,d0_b2,0,2,rgb_glcm_correlation,
2022_2023,V11,d0_b2,0,2,rgb_glcm_variance,
2022_2023,V11,d0_b2,0,2,rgb_glcm_idm,
2022_2023,V11,d0_b2,0,2,rgb_glcm_sum_average,
2022_2023,V11,d0_b2,0,2,rgb_glcm_sum_variance,
2022_2023,V11,d0_b2,0,2,rgb_glcm_sum_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcm_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcm_diff_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcm_imc1,
2022_2023,V11,d0_b2,0,2,rgb_glcm_imc2,
2022_2023,V11,d0_b2,0,2,rgb_glcm_mcc,
2022_2023,V11,d0_b2,0,2,rgb_glcm_dissimilarity,
2022_2023,V11,d0_b2,0,2,rgb_glcm_inertia,
2022_2023,V11,d0_b2,0,2,rgb_glcm_cluster_shade,
2022_2023,V11,d0_b2,0,2,rgb_glcm_cluster_prominence,
2022_2023,V11,d0_b2,0,2,rgb_glcm_homogeneity,
2022_2023,V11,d0_b2,0,2,rgb_glcmw3_asm,
2022_2023,V11,d0_b2,0,2,rgb_glcmw3_contrast,
2022_2023,V11,d0_b2,0,2,rgb_glcmw3_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcmw3_correlation,
2022_2023,V11,d0_b2,0,2,rgb_glcmw3_homogeneity,
2022_2023,V11,d0_b2,0,2,rgb_glcmw5_asm,
2022_2023,V11,d0_b2,0,2,rgb_glcmw5_contrast,
2022_2023,V11,d0_b2,0,2,rgb_glcmw5_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcmw5_correlation,
2022_2023,V11,d0_b2,0,2,rgb_glcmw5_homogeneity,
2022_2023,V11,d0_b2,0,2,rgb_glcmw7_asm,
2022_2023,V11,d0_b2,0,2,rgb_glcmw7_contrast,
2022_2023,V11,d0_b2,0,2,rgb_glcmw7_entropy,
2022_2023,V11,d0_b2,0,2,rgb_glcmw7_correlation,
2022_2023,V11,d0_b2,0,2,rgb_glcmw7_homogeneity,
2022_2023,V11,d0_b3,0,3,NDVI,0.795186
2022_2023,V11,d0_b3,0,3,GNDVI,0.206913
2022_2023,V11,d0_b3,0,3,NDRE,0.304585
2022_2023,V11,d0_b3,0,3,CIrededge,21.4532
2022_2023,V11,d0_b3,0,3,SAVI,0.541622
2022_2023,V11,d0_b3,0,3,EVI,1.74194
2022_2023,V11,d0_b3,0,3,VARI,1.90079
2022_2023,V11,d0_b3,0,3,TGI,0.17488
2022_2023,V11,d0_b3,0,3,spec_mean,0.233537
2022_2023,V11,d0_b3,0,3,spec_std,0.213036
2022_2023,V11,d0_b3,0,3,spec_p10,0.0278256
2022_2023,V11,d0_b3,0,3,spec_p50,0.162612
2022_2023,V11,d0_b3,0,3,spec_p90,0.556832
2022_2023,V11,d0_b3,0,3,glcm_asm,0.0288916
2022_2023,V11,d0_b3,0,3,glcm_contrast,1.51438
2022_2023,V11,d0_b3,0,3,glcm_correlation,0.95683
2022_2023,V11,d0_b3,0,3,glcm_variance,17.5751
2022_2023,V11,d0_b3,0,3,glcm_idm,0.673387
2022_2023,V11,d0_b3,0,3,glcm_sum_average,11.2501
2022_2023,V11,d0_b3,0,3,glcm_sum_variance,132.564
2022_2023,V11,d0_b3,0,3,glcm_sum_entropy,3.28799
2022_2023,V11,d0_b3,0,3,glcm_entropy,4.09177
2022_2023,V11,d0_b3,0,3,glcm_diff_entropy,1.18387
2022_2023,V11,d0_b3,0,3,glcm_imc1,-0.462536
2022_2023,V11,d0_b3,0,3,glcm_imc2,0.956342
2022_2023,V11,d0_b3,0,3,glcm_mcc,0.962692
2022_2023,V11,d0_b3,0,3,glcm_dissimilarity,0.788873
2022_2023,V11,d0_b3,0,3,glcm_inertia,1.51438
2022_2023,V11,d0_b3,0,3,glcm_cluster_shade,188.525
2022_2023,V11,d0_b3,0,3,glcm_cluster_prominence,9642.36
2022_2023,V11,d0_b3,0,3,glcm_homogeneity,0.697026
2022_2023,V11,d0_b3,0,3,glcmw3_asm,0.482491
2022_2023,V11,d0_b3,0,3,glcmw3_contrast,0.434369
2022_2023,V11,d0_b3,0,3,glcmw3_entropy,0.990415
2022_2023,V11,d0_b3,0,3,glcmw3_correlation,0.426258
2022_2023,V11,d0_b3,0,3,glcmw3_homogeneity,0.827481
2022_2023,V11,d0_b3,0,3,glcmw5_asm,0.368425
2022_2023,V11,d0_b3,0,3,glcmw5_contrast,0.43446
2022_2023,V11,d0_b3,0,3,glcmw5_entropy,1.42439
2022_2023,V11,d0_b3,0,3,glcmw5_correlation,0.607527
2022_2023,V11,d0_b3,0,3,glcmw5_homogeneity,0.827452
2022_2023,V11,d0_b3,0,3,glcmw7_asm,0.312484
2022_2023,V11,d0_b3,0,3,glcmw7_contrast,0.434475
2022_2023,V11,d0_b3,0,3,glcmw7_entropy,1.6864
2022_2023,V11,d0_b3,0,3,glcmw7_correlation,0.698858
2022_2023,V11,d0_b3,0,3,glcmw7_homogeneity,0.827459
2022_2023,V11,d0_b3,0,3,rgb_glcm_asm,
2022_2023,V11,d0_b3,0,3,rgb_glcm_contrast,
2022_2023,V11,d0_b3,0,3,rgb_glcm_correlation,
2022_2023,V11,d0_b3,0,3,rgb_glcm_variance,
2022_2023,V11,d0_b3,0,3,rgb_glcm_idm,
2022_2023,V11,d0_b3,0,3,rgb_glcm_sum_average,
2022_2023,V11,d0_b3,0,3,rgb_glcm_sum_variance,
2022_2023,V11,d0_b3,0,3,rgb_glcm_sum_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcm_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcm_diff_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcm_imc1,
2022_2023,V11,d0_b3,0,3,rgb_glcm_imc2,
2022_2023,V11,d0_b3,0,3,rgb_glcm_mcc,
2022_2023,V11,d0_b3,0,3,rgb_glcm_dissimilarity,
2022_2023,V11,d0_b3,0,3,rgb_glcm_inertia,
2022_2023,V11,d0_b3,0,3,rgb_glcm_cluster_shade,
2022_2023,V11,d0_b3,0,3,rgb_glcm_cluster_prominence,
2022_2023,V11,d0_b3,0,3,rgb_glcm_homogeneity,
2022_2023,V11,d0_b3,0,3,rgb_glcmw3_asm,
2022_2023,V11,d0_b3,0,3,rgb_glcmw3_contrast,
2022_2023,V11,d0_b3,0,3,rgb_glcmw3_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcmw3_correlation,
2022_2023,V11,d0_b3,0,3,rgb_glcmw3_homogeneity,
2022_2023,V11,d0_b3,0,3,rgb_glcmw5_asm,
2022_2023,V11,d0_b3,0,3,rgb_glcmw5_contrast,
2022_2023,V11,d0_b3,0,3,rgb_glcmw5_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcmw5_correlation,
2022_2023,V11,d0_b3,0,3,rgb_glcmw5_homogeneity,
2022_2023,V11,d0_b3,0,3,rgb_glcmw7_asm,
2022_2023,V11,d0_b3,0,3,rgb_glcmw7_contrast,
2022_2023,V11,d0_b3,0,3,rgb_glcmw7_entropy,
2022_2023,V11,d0_b3,0,3,rgb_glcmw7_correlation,
2022_2023,V11,d0_b3,0,3,rgb_glcmw7_homogeneity,
2022_2023,V11,d0_b4,0,4,NDVI,0.728572
2022_2023,V11,d0_b4,0,4,GNDVI,0.186397
2022_2023,V11,d0_b4,0,4,NDRE,0.24482
2022_2023,V11,d0_b4,0,4,CIrededge,0.678148
2022_2023,V11,d0_b4,0,4,SAVI,0.512065
2022_2023,V11,d0_b4,0,4,EVI,-0.431106
2022_2023,V11,d0_b4,0,4,VARI,-0.430077
2022_2023,V11,d0_b4,0,4,TGI,0.17485
2022_2023,V11,d0_b4,0,4,spec_mean,0.248157
2022_2023,V11,d0_b4,0,4,spec_std,0.206482
2022_2023,V11,d0_b4,0,4,spec_p10,0.0418864
2022_2023,V11,d0_b4,0,4,spec_p50,0.18585
2022_2023,V11,d0_b4,0,4,spec_p90,0.551752
2022_2023,V11,d0_b4,0,4,glcm_asm,0.0350737
2022_2023,V11,d0_b4,0,4,glcm_contrast,1.56712
2022_2023,V11,d0_b4,0,4,glcm_correlation,0.952845
2022_2023,V11,d0_b4,0,4,glcm_variance,16.7039
2022_2023,V11,d0_b4,0,4,glcm_idm,0.678185
2022_2023,V11,d0_b4,0,4,glcm_sum_average,10.2746
2022_2023,V11,d0_b4,0,4,glcm_sum_variance,114.868
2022_2023,V11,d0_b4,0,4,glcm_sum_entropy,3.23089
2022_2023,V11,d0_b4,0,4,glcm_entropy,4.02977
2022_2023,V11,d0_b4,0,4,glcm_diff_entropy,1.19081
2022_2023,V11,d0_b4,0,4,glcm_imc1,-0.457373
2022_2023,V11,d0_b4,0,4,glcm_imc2,0.953061
2022_2023,V11,d0_b4,0,4,glcm_mcc,0.957784
2022_2023,V11,d0_b4,0,4,glcm_dissimilarity,0.787424
2022_2023,V11,d0_b4,0,4,glcm_inertia,1.56712
2022_2023,V11,d0_b4,0,4,glcm_cluster_shade,289.992
2022_2023,V11,d0_b4,0,4,glcm_cluster_prominence,9830.35
2022_2023,V11,d0_b4,0,4,glcm_homogeneity,0.701687
2022_2023,V11,d0_b4,0,4,glcmw3_asm,0.494315
2022_2023,V11,d0_b4,0,4,glcmw3_contrast,0.443563
2022_2023,V11,d0_b4,0,4,glcmw3_entropy,0.970316
2022_2023,V11,d0_b4,0,4,glcmw3_correlation,0.415722
2022_2023,V11,d0_b4,0,4,glcmw3_homogeneity,0.829812
2022_2023,V11,d0_b4,0,4,glcmw5_asm,0.382427
2022_2023,V11,d0_b4,0,4,glcmw5_contrast,0.443606
2022_2023,V11,d0_b4,0,4,glcmw5_entropy,1.39658
2022_2023,V11,d0_b4,0,4,glcmw5_correlation,0.596026
2022_2023,V11,d0_b4,0,4,glcmw5_homogeneity,0.829816
2022_2023,V11,d0_b4,0,4,glcmw7_asm,0.327146
2022_2023,V11,d0_b4,0,4,glcmw7_contrast,0.443706
2022_2023,V11,d0_b4,0,4,glcmw7_entropy,1.65539
2022_2023,V11,d0_b4,0,4,glcmw7_correlation,0.688006
2022_2023,V11,d0_b4,0,4,glcmw7_homogeneity,0.829797
2022_2023,V11,d0_b4,0,4,rgb_glcm_asm,
2022_2023,V11,d0_b4,0,4,rgb_glcm_contrast,
2022_2023,V11,d0_b4,0,4,rgb_glcm_correlation,
2022_2023,V11,d0_b4,0,4,rgb_glcm_variance,
2022_2023,V11,d0_b4,0,4,rgb_glcm_idm,
2022_2023,V11,d0_b4,0,4,rgb_glcm_sum_average,
2022_2023,V11,d0_b4,0,4,rgb_glcm_sum_variance,
2022_2023,V11,d0_b4,0,4,rgb_glcm_sum_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcm_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcm_diff_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcm_imc1,
2022_2023,V11,d0_b4,0,4,rgb_glcm_imc2,
2022_2023,V11,d0_b4,0,4,rgb_glcm_mcc,
2022_2023,V11,d0_b4,0,4,rgb_glcm_dissimilarity,
2022_2023,V11,d0_b4,0,4,rgb_glcm_inertia,
2022_2023,V11,d0_b4,0,4,rgb_glcm_cluster_shade,
2022_2023,V11,d0_b4,0,4,rgb_glcm_cluster_prominence,
2022_2023,V11,d0_b4,0,4,rgb_glcm_homogeneity,
2022_2023,V11,d0_b4,0,4,rgb_glcmw3_asm,
2022_2023,V11,d0_b4,0,4,rgb_glcmw3_contrast,
2022_2023,V11,d0_b4,0,4,rgb_glcmw3_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcmw3_correlation,
2022_2023,V11,d0_b4,0,4,rgb_glcmw3_homogeneity,
2022_2023,V11,d0_b4,0,4,rgb_glcmw5_asm,
2022_2023,V11,d0_b4,0,4,rgb_glcmw5_contrast,
2022_2023,V11,d0_b4,0,4,rgb_glcmw5_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcmw5_correlation,
2022_2023,V11,d0_b4,0,4,rgb_glcmw5_homogeneity,
2022_2023,V11,d0_b4,0,4,rgb_glcmw7_asm,
2022_2023,V11,d0_b4,0,4,rgb_glcmw7_contrast,
2022_2023,V11,d0_b4,0,4,rgb_glcmw7_entropy,
2022_2023,V11,d0_b4,0,4,rgb_glcmw7_correlation,
2022_2023,V11,d0_b4,0,4,rgb_glcmw7_homogeneity,
2022_2023,V11,d50_b1,50,1,NDVI,0.759116
2022_2023,V11,d50_b1,50,1,GNDVI,0.195464
2022_2023,V11,d50_b1,50,1,NDRE,0.293872
2022_2023,V11,d50_b1,50,1,CIrededge,44.0537
2022_2023,V11,d50_b1,50,1,SAVI,0.537743
2022_2023,V11,d50_b1,50,1,EVI,1.52507
2022_2023,V11,d50_b1,50,1,VARI,1.76413
2022_2023,V11,d50_b1,50,1,TGI,0.168073
2022_2023,V11,d50_b1,50,1,spec_mean,0.243662
2022_2023,V11,d50_b1,50,1,spec_std,0.212285
2022_2023,V11,d50_b1,50,1,spec_p10,0.0372177
2022_2023,V11,d50_b1,50,1,spec_p50,0.173569
2022_2023,V11,d50_b1,50,1,spec_p90,0.566472
2022_2023,V11,d50_b1,50,1,glcm_asm,0.0287875
2022_2023,V11,d50_b1,50,1,glcm_contrast,1.45147
2022_2023,V11,d50_b1,50,1,glcm_correlation,0.958822
2022_2023,V11,d50_b1,50,1,glcm_variance,17.6304
2022_2023,V11,d50_b1,50,1,glcm_idm,0.681092
2022_2023,V11,d50_b1,50,1,glcm_sum_average,11.8103
2022_2023,V11,d50_b1,50,1,glcm_sum_variance,141.688
2022_2023,V11,d50_b1,50,1,glcm_sum_entropy,3.30044
2022_2023,V11,d50_b1,50,1,glcm_entropy,4.0811
2022_2023,V11,d50_b1,50,1,glcm_diff_entropy,1.16603
2022_2023,V11,d50_b1,50,1,glcm_imc1,-0.475115
2022_2023,V11,d50_b1,50,1,glcm_imc2,0.959884
2022_2023,V11,d50_b1,50,1,glcm_mcc,0.966426
2022_2023,V11,d50_b1,50,1,glcm_dissimilarity,0.765827
2022_2023,V11,d50_b1,50,1,glcm_inertia,1.45147
2022_2023,V11,d50_b1,50,1,glcm_cluster_shade,156.96
2022_2023,V11,d50_b1,50,1,glcm_cluster_prominence,9291.91
2022_2023,V11,d50_b1,50,1,glcm_homogeneity,0.703585
2022_2023,V11,d50_b1,50,1,glcmw3_asm,0.48683
2022_2023,V11,d50_b1,50,1,glcmw3_contrast,0.420224
2022_2023,V11,d50_b1,50,1,glcmw3_entropy,0.977558
2022_2023,V11,d50_b1,50,1,glcmw3_correlation,0.415212
2022_2023,V11,d50_b1,50,1,glcmw3_homogeneity,0.831618
2022_2023,V11,d50_b1,50,1,glcmw5_asm,0.371831
2022_2023,V11,d50_b1,50,1,glcmw5_contrast,0.420217
2022_2023,V11,d50_b1,50,1,glcmw5_entropy,1.4063
2022_2023,V11,d50_b1,50,1,glcmw5_correlation,0.600101
2022_2023,V11,d50_b1,50,1,glcmw5_homogeneity,0.831659
2022_2023,V11,d50_b1,50,1,glcmw7_asm,0.315469
2022_2023,V11,d50_b1,50,1,glcmw7_contrast,0.420294
2022_2023,V11,d50_b1,50,1,glcmw7_entropy,1.66484
2022_2023,V11,d50_b1,50,1,glcmw7_correlation,0.6911
2022_2023,V11,d50_b1,50,1,glcmw7_homogeneity,0.831632
2022_2023,V11,d50_b1,50,1,rgb_glcm_asm,
2022_2023,V11,d50_b1,50,1,rgb_glcm_contrast,
2022_2023,V11,d50_b1,50,1,rgb_glcm_correlation,
2022_2023,V11,d50_b1,50,1,rgb_glcm_variance,
2022_2023,V11,d50_b1,50,1,rgb_glcm_idm,
2022_2023,V11,d50_b1,50,1,rgb_glcm_sum_average,
2022_2023,V11,d50_b1,50,1,rgb_glcm_sum_variance,
2022_2023,V11,d50_b1,50,1,rgb_glcm_sum_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcm_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcm_diff_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcm_imc1,
2022_2023,V11,d50_b1,50,1,rgb_glcm_imc2,
2022_2023,V11,d50_b1,50,1,rgb_glcm_mcc,
2022_2023,V11,d50_b1,50,1,rgb_glcm_dissimilarity,
2022_2023,V11,d50_b1,50,1,rgb_glcm_inertia,
2022_2023,V11,d50_b1,50,1,rgb_glcm_cluster_shade,
2022_2023,V11,d50_b1,50,1,rgb_glcm_cluster_prominence,
2022_2023,V11,d50_b1,50,1,rgb_glcm_homogeneity,
2022_2023,V11,d50_b1,50,1,rgb_glcmw3_asm,
2022_2023,V11,d50_b1,50,1,rgb_glcmw3_contrast,
2022_2023,V11,d50_b1,50,1,rgb_glcmw3_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcmw3_correlation,
2022_2023,V11,d50_b1,50,1,rgb_glcmw3_homogeneity,
2022_2023,V11,d50_b1,50,1,rgb_glcmw5_asm,
2022_2023,V11,d50_b1,50,1,rgb_glcmw5_contrast,
2022_2023,V11,d50_b1,50,1,rgb_glcmw5_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcmw5_correlation,
2022_2023,V11,d50_b1,50,1,rgb_glcmw5_homogeneity,
2022_2023,V11,d50_b1,50,1,rgb_glcmw7_asm,
2022_2023,V11,d50_b1,50,1,rgb_glcmw7_contrast,
2022_2023,V11,d50_b1,50,1,rgb_glcmw7_entropy,
2022_2023,V11,d50_b1,50,1,rgb_glcmw7_correlation,
2022_2023,V11,d50_b1,50,1,rgb_glcmw7_homogeneity,
2022_2023,V11,d50_b2,50,2,NDVI,0.786808
2022_2023,V11,d50_b2,50,2,GNDVI,0.219392
2022_2023,V11,d50_b2,50,2,NDRE,0.316444
2022_2023,V11,d50_b2,50,2,CIrededge,445.808
2022_2023,V11,d50_b2,50,2,SAVI,0.538982
2022_2023,V11,d50_b2,50,2,EVI,1.86832
2022_2023,V11,d50_b2,50,2,VARI,1.8268
2022_2023,V11,d50_b2,50,2,TGI,0.165139
2022_2023,V11,d50_b2,50,2,spec_mean,0.228561
2022_2023,V11,d50_b2,50,2,spec_std,0.211576
2022_2023,V11,d50_b2,50,2,spec_p10,0.0253137
2022_2023,V11,d50_b2,50,2,spec_p50,0.159785
2022_2023,V11,d50_b2,50,2,spec_p90,0.547294
2022_2023,V11,d50_b2,50,2,glcm_asm,0.0278177
2022_2023,V11,d50_b2,50,2,glcm_contrast,1.478
2022_2023,V11,d50_b2,50,2,glcm_correlation,0.95547
2022_2023,V11,d50_b2,50,2,glcm_variance,16.6146
2022_2023,V11,d50_b2,50,2,glcm_idm,0.677882
2022_2023,V11,d50_b2,50,2,glcm_sum_average,11.8427
2022_2023,V11,d50_b2,50,2,glcm_sum_variance,138.267
2022_2023,V11,d50_b2,50,2,glcm_sum_entropy,3.29075
2022_2023,V11,d50_b2,50,2,glcm_entropy,4.09358
2022_2023,V11,d50_b2,50,2,glcm_diff_entropy,1.1712
2022_2023,V11,d50_b2,50,2,glcm_imc1,-0.464081
2022_2023,V11,d50_b2,50,2,glcm_imc2,0.956926
2022_2023,V11,d50_b2,50,2,glcm_mcc,0.964536
2022_2023,V11,d50_b2,50,2,glcm_dissimilarity,0.774883
2022_2023,V11,d50_b2,50,2,glcm_inertia,1.478
2022_2023,V11,d50_b2,50,2,glcm_cluster_shade,98.5407
2022_2023,V11,d50_b2,50,2,glcm_cluster_prominence,8873.16
2022_2023,V11,d50_b2,50,2,glcm_homogeneity,0.700469
2022_2023,V11,d50_b2,50,2,glcmw3_asm,0.487729
2022_2023,V11,d50_b2,50,2,glcmw3_contrast,0.425265
2022_2023,V11,d50_b2,50,2,glcmw3_entropy,0.978257
2022_2023,V11,d50_b2,50,2,glcmw3_correlation,0.41127
2022_2023,V11,d50_b2,50,2,glcmw3_homogeneity,0.830481
2022_2023,V11,d50_b2,50,2,glcmw5_asm,0.374231
2022_2023,V11,d50_b2,50,2,glcmw5_contrast,0.425475
2022_2023,V11,d50_b2,50,2,glcmw5_entropy,1.40634
2022_2023,V11,d50_b2,50,2,glcmw5_correlation,0.591079
2022_2023,V11,d50_b2,50,2,glcmw5_homogeneity,0.83044
2022_2023,V11,d50_b2,50,2,glcmw7_asm,0.3191
2022_2023,V11,d50_b2,50,2,glcmw7_contrast,0.42555
2022_2023,V11,d50_b2,50,2,glcmw7_entropy,1.66269
2022_2023,V11,d50_b2,50,2,glcmw7_correlation,0.680235
2022_2023,V11,d50_b2,50,2,glcmw7_homogeneity,0.830425
2022_2023,V11,d50_b2,50,2,rgb_glcm_asm,
2022_2023,V11,d50_b2,50,2,rgb_glcm_contrast,
2022_2023,V11,d50_b2,50,2,rgb_glcm_correlation,
2022_2023,V11,d50_b2,50,2,rgb_glcm_variance,
2022_2023,V11,d50_b2,50,2,rgb_glcm_idm,
2022_2023,V11,d50_b2,50,2,rgb_glcm_sum_average,
2022_2023,V11,d50_b2,50,2,rgb_glcm_sum_variance,
2022_2023,V11,d50_b2,50,2,rgb_glcm_sum_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcm_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcm_diff_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcm_imc1,
2022_2023,V11,d50_b2,50,2,rgb_glcm_imc2,
2022_2023,V11,d50_b2,50,2,rgb_glcm_mcc,
2022_2023,V11,d50_b2,50,2,rgb_glcm_dissimilarity,
2022_2023,V11,d50_b2,50,2,rgb_glcm_inertia,
2022_2023,V11,d50_b2,50,2,rgb_glcm_cluster_shade,
2022_2023,V11,d50_b2,50,2,rgb_glcm_cluster_prominence,
2022_2023,V11,d50_b2,50,2,rgb_glcm_homogeneity,
2022_2023,V11,d50_b2,50,2,rgb_glcmw3_asm,
2022_2023,V11,d50_b2,50,2,rgb_glcmw3_contrast,
2022_2023,V11,d50_b2,50,2,rgb_glcmw3_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcmw3_correlation,
2022_2023,V11,d50_b2,50,2,rgb_glcmw3_homogeneity,
2022_2023,V11,d50_b2,50,2,rgb_glcmw5_asm,
2022_2023,V11,d50_b2,50,2,rgb_glcmw5_contrast,
2022_2023,V11,d50_b2,50,2,rgb_glcmw5_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcmw5_correlation,
2022_2023,V11,d50_b2,50,2,rgb_glcmw5_homogeneity,
2022_2023,V11,d50_b2,50,2,rgb_glcmw7_asm,
2022_2023,V11,d50_b2,50,2,rgb_glcmw7_contrast,
2022_2023,V11,d50_b2,50,2,rgb_glcmw7_entropy,
2022_2023,V11,d50_b2,50,2,rgb_glcmw7_correlation,
2022_2023,V11,d50_b2,50,2,rgb_glcmw7_homogeneity,
2022_2023,V11,d50_b3,50,3,NDVI,0.797773
2022_2023,V11,d50_b3,50,3,GNDVI,0.265016
2022_2023,V11,d50_b3,50,3,NDRE,0.315562
2022_2023,V11,d50_b3,50,3,CIrededge,92.4314
2022_2023,V11,d50_b3,50,3,SAVI,0.544841
2022_2023,V11,d50_b3,50,3,EVI,-1.11417
2022_2023,V11,d50_b3,50,3,VARI,10.5821
2022_2023,V11,d50_b3,50,3,TGI,0.16635
2022_2023,V11,d50_b3,50,3,spec_mean,0.223797
2022_2023,V11,d50_b3,50,3,spec_std,0.221886
2022_2023,V11,d50_b3,50,3,spec_p10,0.0212409
2022_2023,V11,d50_b3,50,3,spec_p50,0.142316
2022_2023,V11,d50_b3,50,3,spec_p90,0.566601
2022_2023,V11,d50_b3,50,3,glcm_asm,0.0300128
2022_2023,V11,d50_b3,50,3,glcm_contrast,1.62425
2022_2023,V11,d50_b3,50,3,glcm_correlation,0.95629
2022_2023,V11,d50_b3,50,3,glcm_variance,18.6434
2022_2023,V11,d50_b3,50,3,glcm_idm,0.659011
2022_2023,V11,d50_b3,50,3,glcm_sum_average,11.949
2022_2023,V11,d50_b3,50,3,glcm_sum_variance,148.003
2022_2023,V11,d50_b3,50,3,glcm_sum_entropy,3.29105
2022_2023,V11,d50_b3,50,3,glcm_entropy,4.12957
2022_2023,V11,d50_b3,50,3,glcm_diff_entropy,1.21161
