safra,estagio,parcela,dose,bloco,NDVI,GNDVI,NDRE,CIrededge,SAVI,EVI,VARI,TGI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity,rgb_glcm_asm,rgb_glcm_contrast,rgb_glcm_correlation,rgb_glcm_variance,rgb_glcm_idm,rgb_glcm_sum_average,rgb_glcm_sum_variance,rgb_glcm_sum_entropy,rgb_glcm_entropy,rgb_glcm_diff_entropy,rgb_glcm_imc1,rgb_glcm_imc2,rgb_glcm_mcc,rgb_glcm_dissimilarity,rgb_glcm_inertia,rgb_glcm_cluster_shade,rgb_glcm_cluster_prominence,rgb_glcm_homogeneity,rgb_glcmw3_asm,rgb_glcmw3_contrast,rgb_glcmw3_entropy,rgb_glcmw3_correlation,rgb_glcmw3_homogeneity,rgb_glcmw5_asm,rgb_glcmw5_contrast,rgb_glcmw5_entropy,rgb_glcmw5_correlation,rgb_glcmw5_homogeneity,rgb_glcmw7_asm,rgb_glcmw7_contrast,rgb_glcmw7_entropy,rgb_glcmw7_correlation,rgb_glcmw7_homogeneity
2022_2023,R2,d400_b1,400,1,0.798668,0.24563,0.414082,1.47878,0.660899,0.848489,1.9153,0.204882,0.301466,0.251772,0.0499075,0.218297,0.732445,0.0316099,1.35651,0.970542,23.0486,0.699829,15.2449,233.951,3.28636,4.01356,1.13577,-0.496009,0.963888,0.972181,0.719458,1.35651,-283.745,14378.6,0.720478,0.522303,0.38839,0.900877,0.404487,0.844841,0.406627,0.388354,1.30754,0.598841,0.844838,0.34658,0.388286,1.56276,0.691681,0.844829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d400_b2,400,2,0.798325,0.248176,0.407414,1.43576,0.657613,0.854221,1.83893,0.202294,0.297233,0.2502,0.0494121,0.215966,0.723782,0.0347948,1.4552,0.969053,23.5627,0.691586,14.8959,228.321,3.26878,4.01789,1.16158,-0.48649,0.961438,0.97074,0.748395,1.4552,-251.153,14758.6,0.71355,0.519969,0.407886,0.910741,0.408702,0.841254,0.404996,0.407925,1.32238,0.603738,0.841245,0.34499,0.408028,1.58263,0.697509,0.841212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d400_b3,400,3,0.7969,0.20746,0.403631,1.41311,0.656401,-2.9671,2.81008,0.215594,0.305633,0.250477,0.0497693,0.233677,0.733197,0.0352368,1.40188,0.97044,23.6944,0.698104,15.0821,233.251,3.26026,3.98856,1.14704,-0.493238,0.962558,0.971923,0.72924,1.40188,-291.466,14969.1,0.71937,0.526305,0.394486,0.895897,0.406581,0.844608,0.41081,0.394433,1.30241,0.603663,0.844597,0.349831,0.394491,1.55977,0.699406,0.844586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R2,d400_b4,400,4,0.818311,0.255112,0.427888,1.56463,0.676652,2.25129,2.21296,0.209317,0.300245,0.25428,0.0447278,0.218994,0.734477,0.0298937,1.45474,0.966659,21.8182,0.683902,15.6473,238.886,3.28913,4.05725,1.1668,-0.476914,0.959778,0.968859,0.76249,1.45474,-326.363,13987.9,0.706386,0.5013,0.41158,0.944091,0.429616,0.836098,0.381643,0.411583,1.37143,0.628671,0.836109,0.319683,0.411498,1.64054,0.721709,0.836137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d0_b1,0,1,0.650265,0.195366,0.192379,0.49746,0.518184,3.66126,8.39471,0.180335,0.328793,0.23479,0.0686909,0.273318,0.675004,0.0191561,1.91585,0.947054,18.1014,0.6128,13.5313,173.83,3.36785,4.32781,1.28076,-0.408688,0.944306,0.95097,0.955125,1.91585,-20.3948,9686.12,0.644214,0.409058,0.530382,1.14252,0.502214,0.793478,0.287792,0.530392,1.63956,0.679638,0.793499,0.230344,0.530319,1.94146,0.763881,0.793499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d0_b2,0,2,0.65374,0.203227,0.193788,0.500639,0.515199,1.19326,1.8441,0.184211,0.325177,0.23987,0.0609399,0.265749,0.683852,0.021282,1.76774,0.952642,18.6975,0.624961,13.8559,183.362,3.3521,4.27002,1.24999,-0.425428,0.948936,0.958568,0.912453,1.76774,-74.5367,10215.2,0.654356,0.42568,0.494997,1.10495,0.489616,0.801933,0.30625,0.494731,1.58627,0.664498,0.802109,0.249579,0.494709,1.87865,0.747462,0.802117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d0_b3,0,3,0.703883,0.238406,0.24856,0.700137,0.549573,0.0360877,1.83462,0.174254,0.307189,0.239989,0.0523299,0.240353,0.669449,0.0223409,1.80483,0.953395,19.3764,0.630306,13.8728,186.464,3.34874,4.26809,1.25704,-0.425503,0.948901,0.958077,0.907539,1.80483,-82.7812,10706.8,0.659475,0.430833,0.502929,1.09645,0.479515,0.803622,0.310552,0.50303,1.57492,0.661627,0.803652,0.252457,0.502948,1.86585,0.750205,0.803695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d0_b4,0,4,0.658539,0.223541,0.204559,0.541983,0.515049,-0.654745,1.54118,0.173698,0.316813,0.238997,0.0609801,0.250483,0.679592,0.0228961,1.82451,0.953211,19.4992,0.628143,13.4452,178.243,3.34533,4.26502,1.26179,-0.425912,0.948928,0.958948,0.914501,1.82451,-41.0814,10672.4,0.657766,0.43287,0.504258,1.09503,0.478363,0.802869,0.315127,0.504227,1.57212,0.656315,0.802984,0.258918,0.504268,1.86286,0.744164,0.802998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d50_b1,50,1,0.676004,0.2142,0.213275,190.76,0.531885,-2.58986,2.09168,0.183207,0.321855,0.242751,0.0588695,0.258941,0.685315,0.0245611,1.76863,0.954169,19.2999,0.634019,13.8851,187.311,3.32146,4.2282,1.24886,-0.427805,0.948597,0.960597,0.895392,1.76863,-110.693,10846.1,0.662652,0.437659,0.493592,1.0824,0.470072,0.806812,0.319703,0.493312,1.55416,0.646922,0.806926,0.263994,0.493191,1.83835,0.732162,0.806977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d50_b2,50,2,0.699797,0.236941,0.25214,0.718863,0.548966,4.16239,1.15563,0.174624,0.311868,0.2383,0.0528551,0.25022,0.668253,0.0220481,1.69512,0.951888,17.6805,0.637005,14.0083,183.411,3.33597,4.23693,1.23121,-0.427601,0.948751,0.958042,0.879618,1.69512,-85.236,9705.7,0.664467,0.434316,0.479157,1.08481,0.470422,0.808208,0.312951,0.478972,1.55785,0.655924,0.808263,0.254198,0.478842,1.8452,0.744017,0.808297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d50_b3,50,3,0.686523,0.233093,0.220527,0.593201,0.537262,-0.148633,2.29165,0.175829,0.313786,0.240434,0.0563404,0.246985,0.675983,0.0214623,1.81892,0.951499,18.7429,0.629878,13.9104,184.68,3.35107,4.27512,1.2585,-0.423428,0.948351,0.958026,0.909959,1.81892,-83.4682,10270.3,0.658957,0.428929,0.506405,1.10034,0.476634,0.803318,0.3095,0.506311,1.57956,0.654975,0.803402,0.252705,0.506515,1.86927,0.740481,0.803374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d50_b4,50,4,0.682624,0.227385,0.213698,0.568454,0.531241,-3.15265,1.86576,0.18411,0.310922,0.241156,0.0558133,0.240747,0.680441,0.0213575,1.9479,0.949766,19.4074,0.619096,13.5974,180.729,3.35663,4.3074,1.28675,-0.413882,0.945692,0.954338,0.947892,1.9479,-44.2066,10603.2,0.650191,0.420266,0.534119,1.12344,0.495215,0.797129,0.299804,0.534098,1.61665,0.675342,0.797186,0.242504,0.534108,1.91836,0.760557,0.797163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d100_b1,100,1,0.697083,0.228845,0.228798,42.4467,0.55247,-0.060455,1.11274,0.18981,0.319997,0.24355,0.0574715,0.253186,0.687561,0.0213765,1.89554,0.950028,18.965,0.621214,14.2128,192.143,3.34561,4.28844,1.27572,-0.414945,0.945571,0.955917,0.936535,1.89554,-126.811,10479.6,0.651652,0.419841,0.521074,1.12365,0.484668,0.798628,0.301011,0.520765,1.61082,0.660893,0.798758,0.245551,0.520502,1.90293,0.743793,0.798845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d100_b2,100,2,0.669589,0.215305,0.215469,0.575036,0.519964,-2.26462,1.0153,0.171374,0.310422,0.235482,0.0569624,0.248387,0.663114,0.0215782,1.72431,0.95286,18.2934,0.634964,13.5516,175.622,3.35434,4.26046,1.23817,-0.429561,0.950142,0.957677,0.887287,1.72431,-33.8199,9939.63,0.662881,0.434059,0.485078,1.08501,0.47598,0.807393,0.31339,0.484714,1.55968,0.658385,0.807536,0.255212,0.484618,1.84965,0.746388,0.807587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d100_b3,100,3,0.710438,0.245612,0.248394,0.694843,0.556445,0.588363,-2.14475,0.178486,0.306932,0.241052,0.0524607,0.238675,0.673584,0.0223562,1.85624,0.950638,18.7915,0.629922,14.1389,190.022,3.33749,4.26643,1.26408,-0.420005,0.946803,0.957599,0.914604,1.85624,-122.774,10403.2,0.659002,0.428479,0.515341,1.10411,0.47079,0.803393,0.30964,0.515304,1.5831,0.650776,0.803459,0.253321,0.515401,1.87142,0.735863,0.80345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d100_b4,100,4,0.723152,0.244323,0.253293,0.711843,0.577118,0.735964,1.12778,0.190634,0.314046,0.244105,0.053223,0.248125,0.683956,0.0222249,1.78052,0.950924,18.1776,0.632966,14.6848,200.071,3.32689,4.24643,1.2495,-0.420791,0.946511,0.958591,0.898778,1.78052,-174.119,10302.5,0.661305,0.428304,0.497179,1.09963,0.468375,0.805434,0.308397,0.4971,1.5758,0.648263,0.805481,0.251981,0.496914,1.85999,0.733351,0.805565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d200_b1,200,1,0.728347,0.249355,0.269734,0.783336,0.576221,8.17348,1.55654,0.189133,0.309714,0.243078,0.0491255,0.244737,0.677835,0.0225967,1.83222,0.94956,18.1491,0.630011,14.5475,196.863,3.32158,4.25277,1.2608,-0.417339,0.945379,0.958349,0.911172,1.83222,-168.433,10232.7,0.659239,0.425832,0.508753,1.10966,0.468809,0.803007,0.307441,0.508484,1.5891,0.645171,0.803104,0.252091,0.508354,1.87516,0.728591,0.803135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d200_b2,200,2,0.703003,0.248182,0.255515,0.724023,0.55102,0.28796,2.15472,0.165704,0.307429,0.237702,0.0525218,0.244363,0.660352,0.0226368,1.73469,0.953042,18.4547,0.638338,14.0106,185.969,3.34005,4.24437,1.2391,-0.430245,0.949867,0.959713,0.882558,1.73469,-97.3661,10219.2,0.66609,0.435529,0.487145,1.0845,0.463092,0.808146,0.316951,0.486811,1.55279,0.643066,0.808271,0.260525,0.486738,1.83348,0.73,0.808293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d200_b3,200,3,0.727023,0.253389,0.266355,0.763284,0.576738,1.89314,1.57885,0.182597,0.308262,0.240052,0.0529449,0.243578,0.669082,0.0199975,1.9369,0.946112,17.9753,0.618029,14.4062,192.212,3.35013,4.31116,1.28256,-0.406782,0.943016,0.951694,0.947328,1.9369,-125.741,9923.95,0.648874,0.414178,0.530517,1.13334,0.486965,0.797375,0.293083,0.530404,1.62558,0.666568,0.797413,0.23605,0.530289,1.92026,0.74987,0.797429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d200_b4,200,4,0.775861,0.291591,0.331358,1.05687,0.618708,2.54747,7.23523,0.182566,0.297991,0.24197,0.0445153,0.230555,0.669551,0.0209819,1.56357,0.953248,16.7283,0.647394,15.0034,201.521,3.33657,4.20966,1.19879,-0.435351,0.95063,0.95891,0.841804,1.56357,-166.256,9264.55,0.672787,0.437059,0.450635,1.06988,0.47076,0.814645,0.312413,0.450672,1.5402,0.662234,0.814658,0.252103,0.45065,1.82598,0.749382,0.814654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d300_b1,300,1,0.737987,0.255425,0.295253,0.88623,0.578514,0.977399,1.47435,0.181164,0.30046,0.241097,0.047069,0.231593,0.667956,0.0230758,1.75663,0.952296,18.4226,0.634141,14.3562,193.675,3.32406,4.23655,1.24507,-0.424712,0.947713,0.960116,0.893324,1.75663,-152.123,10307,0.662402,0.432356,0.490959,1.09375,0.46099,0.807049,0.313237,0.490811,1.56676,0.641635,0.807116,0.257106,0.490784,1.84902,0.727718,0.807137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d300_b2,300,2,0.761196,0.282084,0.313518,0.97408,0.620013,0.413242,0.906517,0.183108,0.313006,0.246156,0.0507838,0.248532,0.689917,0.0203202,1.80643,0.946762,17.0023,0.624261,15.5648,216.38,3.32191,4.26055,1.25479,-0.408624,0.942207,0.956627,0.917868,1.80643,-223.873,9868.61,0.653428,0.414152,0.506027,1.13,0.478333,0.800483,0.293562,0.505948,1.61541,0.657106,0.800543,0.237651,0.505902,1.90304,0.73838,0.800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d300_b3,300,3,0.75054,0.269144,0.320452,1.00752,0.59691,0.895987,1.33479,0.169766,0.298143,0.23616,0.0495551,0.232763,0.657178,0.0202306,1.76836,0.947706,16.9071,0.630983,14.508,190.58,3.3405,4.26873,1.24685,-0.416472,0.945574,0.95487,0.900386,1.76836,-130.427,9208.99,0.659349,0.421619,0.496469,1.11281,0.47102,0.804176,0.299723,0.496629,1.59404,0.655397,0.804156,0.241844,0.496656,1.8823,0.741379,0.804137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d300_b4,300,4,0.779093,0.278351,0.337571,1.07795,0.615616,-1.2052,0.567324,0.181939,0.295805,0.241933,0.0466067,0.223072,0.667761,0.0211797,1.7734,0.948352,17.1699,0.633444,14.6318,194.577,3.33341,4.25725,1.24753,-0.418643,0.946038,0.955747,0.896835,1.7734,-143.356,9557.92,0.661636,0.425876,0.495894,1.10338,0.480251,0.805852,0.30305,0.495953,1.58759,0.665537,0.805852,0.244278,0.495917,1.88159,0.750296,0.805854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d400_b1,400,1,0.759021,0.276843,0.335092,1.07492,0.602188,-0.10523,1.39154,0.174764,0.299238,0.241913,0.0477556,0.229341,0.671951,0.0216571,1.71026,0.951752,17.7289,0.63982,14.735,199.196,3.33382,4.23722,1.23198,-0.426961,0.948499,0.959896,0.875593,1.71026,-166.304,9988.51,0.666961,0.433346,0.482441,1.08764,0.455743,0.809472,0.313584,0.482382,1.5565,0.639184,0.809513,0.256637,0.482384,1.83529,0.727666,0.809542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d400_b2,400,2,0.750327,0.270213,0.314017,0.97393,0.599083,-1.88912,1.24196,0.1739,0.302952,0.240547,0.0492662,0.237723,0.669531,0.0207674,1.72678,0.949952,17.271,0.633347,14.7957,198.701,3.33674,4.2525,1.23762,-0.42162,0.946986,0.958646,0.890072,1.72678,-157.791,9659.66,0.66128,0.426634,0.484488,1.1018,0.464704,0.806543,0.306085,0.484433,1.57733,0.647346,0.806576,0.249263,0.48444,1.86001,0.733652,0.80659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d400_b3,400,3,0.751647,0.270036,0.305348,0.93799,0.595837,0.470553,1.7669,0.174822,0.301843,0.241183,0.0487146,0.234412,0.671798,0.0216063,1.87123,0.949046,18.3596,0.626093,14.7468,201.952,3.32824,4.268,1.26891,-0.413256,0.944297,0.957166,0.923643,1.87123,-189.589,10393.4,0.655792,0.420315,0.517126,1.12207,0.467492,0.800883,0.30244,0.516854,1.60233,0.643154,0.800973,0.247809,0.516911,1.88513,0.727257,0.800963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_2023,R5,d400_b4,400,4,0.785892,0.297924,0.347641,1.13481,0.631438,9.12138,4.95043,0.183233,0.298929,0.244698,0.0451841,0.229687,0.678688,0.0199472,1.82203,0.945797,16.7982,0.623511,15.319,209.697,3.32664,4.27052,1.25899,-0.407254,0.942006,0.954833,0.921724,1.82203,-196.147,9520.01,0.653043,0.410318,0.509825,1.13785,0.485702,0.799305,0.287669,0.509932,1.63101,0.665721,0.799284,0.231135,0.509797,1.92298,0.745983,0.799331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_2024,V6,1,0,1,0.509272,0.305187,0.0948162,0.212733,0.484009,0.616226,0.326716,0.189571,0.386846,0.236653,0.12338,0.334245,0.744359,0.0132203,2.74238,0.909977,15.2316,0.526698,16.0235,218.534,3.36055,4.52642,1.41939,-0.321971,0.907719,0.911587,1.23093,2.74238,-137.214,7609.69,0.57289,0.321906,0.72569,1.33776,0.611516,0.737096,0.200731,0.726964,1.90272,0.742125,0.736912,0.150917,0.727579,2.22856,0.789957,0.736733,0.0159012,2.37033,0.902384,12.1411,0.547808,13.4514,149.615,3.28185,4.39815,1.35744,-0.321061,0.902229,0.902931,1.13843,2.37033,13.3344,5454.19,0.589057,0.330564,0.63997,1.30877,0.536312,0.754475,0.207969,0.641837,1.85413,0.692176,0.753997,0.157208,0.642202,2.16094,0.756841,0.753799
2023_2024,V6,119,0,2,0.506555,0.219191,0.0880654,0.195671,0.48002,0.710123,0.445926,0.24308,0.407467,0.234444,0.142258,0.360599,0.750775,0.0127407,2.82352,0.91257,16.1474,0.528841,15.4148,206.549,3.3822,4.55691,1.43384,-0.325233,0.910848,0.916192,1.23756,2.82352,-93.9792,8018.22,0.574881,0.329754,0.742089,1.3234,0.607881,0.737901,0.208782,0.744122,1.88471,0.744714,0.73749,0.156912,0.746052,2.21405,0.797816,0.736993,0.0136428,2.79355,0.904602,14.6415,0.529465,14.455,179.111,3.34922,4.53207,1.42543,-0.314581,0.903224,0.906269,1.23011,2.79355,-54.4512,7044.23,0.574426,0.325428,0.728503,1.33715,0.542701,0.74181,0.206312,0.734961,1.89743,0.69349,0.740438,0.154477,0.740038,2.2246,0.763474,0.73928
2023_2024,V6,123,0,3,0.4746,0.232115,0.0908494,0.201789,0.467601,0.655904,0.369661,0.239845,0.434916,0.231034,0.16593,0.411748,0.762762,0.011624,3.22544,0.896424,15.5704,0.50403,15.1603,197.765,3.38282,4.62137,1.48932,-0.30009,0.896879,0.897783,1.34036,3.22544,-38.4012,7355.15,0.555491,0.311456,0.831305,1.37288,0.630432,0.719951,0.1947,0.825686,1.94165,0.74921,0.720852,0.148141,0.822216,2.26406,0.787735,0.721552,0.0155091,2.63601,0.888519,11.8227,0.536034,14.0922,161.742,3.27154,4.43871,1.401,-0.299684,0.889293,0.888882,1.196,2.63601,-12.5064,5174.13,0.57961,0.321443,0.693803,1.33507,0.533536,0.745199,0.203562,0.694485,1.8801,0.678411,0.744928,0.15598,0.693421,2.1805,0.740544,0.744936
2023_2024,V6,132,0,4,0.538542,0.216447,0.101113,0.228417,0.498352,0.791835,0.516046,0.237874,0.385849,0.227522,0.126147,0.346151,0.716274,0.0140857,2.53207,0.920441,15.9132,0.554469,14.7171,189.648,3.38008,4.49384,1.39354,-0.346793,0.92099,0.923263,1.15091,2.53207,-7.7069,7832.66,0.596396,0.352198,0.674136,1.27492,0.58734,0.75438,0.228308,0.679331,1.83153,0.740662,0.753175,0.172641,0.682324,2.16831,0.802674,0.752488,0.0147757,2.88042,0.891304,13.2499,0.528825,14.6476,178.738,3.30655,4.50566,1.43912,-0.298752,0.891364,0.895447,1.24217,2.88042,-56.4991,6319.5,0.574143,0.316349,0.747271,1.36572,0.545847,0.738571,0.198262,0.75249,1.93974,0.695368,0.737522,0.148161,0.755587,2.27086,0.760738,0.736807
2023_2024,V6,15,50,1,0.53072,0.329731,0.131234,0.306772,0.496529,0.693711,0.353121,0.160446,0.361171,0.221416,0.119022,0.308516,0.692307,0.0135378,2.5786,0.913474,14.9008,0.539462,14.924,190.722,3.36128,4.50514,1.39526,-0.331041,0.912454,0.915981,1.1842,2.5786,-69.4945,7205.12,0.583104,0.331925,0.688636,1.31719,0.597584,0.745164,0.209128,0.691287,1.87907,0.743741,0.74457,0.15644,0.692771,2.20793,0.80085,0.744335,0.0179803,2.16834,0.906692,11.6192,0.568051,11.9621,120.291,3.24535,4.31173,1.32357,-0.332281,0.905872,0.907311,1.07166,2.16834,95.393,5536.72,0.605607,0.351288,0.58611,1.25676,0.517177,0.768192,0.228567,0.585609,1.77811,0.680636,0.768179,0.17499,0.586996,2.07717,0.752456,0.767985
2023_2024,V6,118,50,2,0.52666,0.278193,0.132451,0.310683,0.496499,0.747509,0.420551,0.196008,0.379802,0.226664,0.126751,0.333549,0.714607,0.012822,2.74753,0.911624,15.5445,0.528093,15.6805,210.877,3.37411,4.54424,1.41956,-0.32326,0.909177,0.913141,1.22861,2.74753,-108.183,7693.52,0.573731,0.321122,0.724177,1.34068,0.612996,0.738087,0.199282,0.725335,1.9104,0.749377,0.737882,0.148525,0.725495,2.24305,0.797962,0.737935,0.0171706,2.28803,0.903037,11.7985,0.560041,12.8502,136.767,3.26579,4.3596,1.3426,-0.325648,0.903632,0.90342,1.10232,2.28803,53.8873,5390.16,0.598646,0.345546,0.618406,1.26999,0.520415,0.762946,0.22291,0.617111,1.7983,0.67961,0.763042,0.170435,0.61542,2.09879,0.746321,0.763163
